,Player ID,Player,SVM accuracy,SVM precision,SVM recall,RF accuracy,RF precision,RF recall,NN accuracy,NN precision,NN recall,Decision Tree accuracy,Decision Tree precision,Decision Tree recall,Hierarchical accuracy,Hierarchical precision,Hierarchical recall
18,657077,alex verdugo,0.6341227646205897,0.5729810140793746,0.5887804280672734,0.6955050749154181,0.582610889365218,0.5868550838102844,0.7249879168680522,0.7031565333130204,0.5689638284122305,0.6201063315611407,0.5746298281330618,0.5837693362946675,0.6399226679555341,0.5425482001280848,0.5499619865818147
19,571448,nolan arenado,0.6009925558312655,0.5509299527345963,0.5793004029615435,0.6521091811414392,0.5443014084469369,0.5477789880465976,0.688833746898263,0.5982070569119357,0.5212118237022388,0.5970223325062035,0.501123559848832,0.5085479232133856,0.6074441687344914,0.509217848877881,0.506910040852295
20,663993,nathaniel lowe,0.6222938737908797,0.5636342957849193,0.5831933456800247,0.6642100414555504,0.5443628570189183,0.5573950408915986,0.7019806540764625,0.5978167331533867,0.5439524502017616,0.6365730078304929,0.5220035254844801,0.5376278930845455,0.6328880700138185,0.5434961563363696,0.5374727362312688
21,592192,mark canha,0.6165566277298121,0.5573664733730193,0.5630034340457611,0.6846114779075673,0.5531224905309245,0.5550020365808985,0.6937531742001015,0.5891671016995023,0.545761864852063,0.6414423565261554,0.5300113245522444,0.5302605404558794,0.6287455561198578,0.5312240271236166,0.5330408288517066
22,595777,jurickson profar,0.5955334987593052,0.5402717575295004,0.5529030298909878,0.6521091811414392,0.517794577474564,0.5306061900719157,0.6813895781637717,0.4801682692307693,0.5116963333728416,0.6133995037220844,0.5085811772904787,0.5222388447165729,0.5985111662531017,0.49379977670155967,0.49811050666238404
23,571970,max muncy,0.6245411641321448,0.5640377290031169,0.5684484829476529,0.6659674882013634,0.5581194438269482,0.5538413644988825,0.6837965390665968,0.5551435015366313,0.549814750565511,0.6339800734137389,0.5401128875153995,0.5456188530080406,0.627163083377032,0.5362930020252904,0.5397125285972479
24,592450,aaron judge,0.6125874125874126,0.5527288952230047,0.5566474296141692,0.6559440559440559,0.5408456636135208,0.5343906345592282,0.661072261072261,0.49984818914094353,0.503226295883966,0.6391608391608392,0.5262286697036016,0.5267802820117597,0.6116550116550117,0.5205139462201774,0.5188430285758187
25,668227,randy arozarena,0.5719643694327239,0.5252639921249995,0.5304081726515978,0.6254102203469292,0.5277677618323444,0.5360986762161868,0.6352555086732302,0.5422644809241299,0.5096444319791937,0.5925925925925926,0.5091562969745925,0.5192027464444502,0.5578996718237225,0.49223599798493534,0.4888234485613016
26,608324,alex bregman,0.6058467741935484,0.5427796207906808,0.5376027854866893,0.6925403225806451,0.5412161576225357,0.5394600621281164,0.7076612903225806,0.5091910543449375,0.5250536768652712,0.6028225806451613,0.4901299187516446,0.4865868508811,0.6305443548387096,0.5012652305300478,0.4990024811274426
27,608070,josé ramírez,0.6192291401948327,0.5507923871999469,0.5709296742630076,0.6759847522236341,0.5385043035473717,0.5586934120267453,0.7047861075815333,0.5052971857359894,0.540986310986311,0.6196526895383312,0.5341087791086835,0.5528823953823954,0.6370182126217704,0.5141374706312931,0.5151238576238576
28,607043,brandon nimmo,0.6284254528564793,0.5650334583440767,0.5780284630139425,0.6804458894565723,0.555447246761475,0.5599411530641774,0.6980956804458894,0.538294936379391,0.5376230039623944,0.46168137482582444,0.49185526067552193,0.4675947654099298,0.6432884347422202,0.5453927385940276,0.5454718282294627
29,641857,ryan mcmahon,0.6172895092300765,0.5653903985499504,0.579336027338424,0.6393516434038722,0.5649279856309498,0.5698377822652236,0.6672669968482665,0.5958545252224354,0.5541280504536309,0.534894191805493,0.5200977814663607,0.5107229080082257,0.590274651058082,0.5217118275767572,0.5254571745692534
30,669257,will smith,0.601788532351394,0.545134553752038,0.5446267385097172,0.68753287743293,0.5284887428882332,0.5516710129409597,0.7133087848500789,0.5164209670603375,0.5515891964861379,0.6817464492372436,0.4978241849843792,0.5413473162475821,0.6207259337190952,0.5175612066305123,0.5117299035184673
31,572233,christian walker,0.590438639724002,0.5447092649073006,0.5658562926237396,0.6421882700837851,0.5392723675407162,0.5514047529392075,0.6919664859536717,0.571108284201283,0.5424106208945233,0.5741744701823558,0.48363380126228844,0.5077206497636083,0.6136027599802859,0.5241497631707333,0.5284350027195515
32,592206,nick castellanos,0.5544252288911495,0.5246393062728418,0.5515990329348635,0.5493387589013224,0.5030580678545404,0.5336163889125825,0.6205493387589013,0.5592508638833367,0.5132498605136951,0.5279755849440488,0.4754596455827104,0.5023638938908045,0.5615462868769074,0.4980012801033299,0.5001213012524077
33,641487,j. p. crawford,0.6226503759398496,0.5451232567266244,0.5584875934427064,0.6959586466165414,0.5722678184210398,0.568423834300739,0.712875939849624,0.514677399830529,0.5422793038809055,0.6099624060150376,0.5388032256329468,0.5408193655479299,0.6325187969924813,0.5210372688055843,0.5242432412999712
34,467793,carlos santana,0.6059897051941975,0.5312403831542213,0.5312053796460094,0.6775854000935891,0.5340158890534944,0.541550645098263,0.7009826860084231,0.5402783395265495,0.5350961508744845,0.6471689284043051,0.5195767512437766,0.5316787202691695,0.6204960224613945,0.5154878914024321,0.5112243196713024
35,605137,josh bell,0.5738271604938272,0.5198655400050887,0.5324234308579707,0.6306172839506173,0.5266503708795296,0.5252336114869944,0.674074074074074,0.5519300521282671,0.4884706546178975,0.5945679012345679,0.5043660980350924,0.5169371702478096,0.5822222222222222,0.4802943016715157,0.4728439375145228
36,605141,mookie betts,0.6268364348677767,0.5687431345848366,0.592915025652921,0.6929480901077375,0.5708192379148695,0.5741460253653865,0.72820763956905,0.606716255235992,0.5471861722032707,0.5406464250734574,0.5479550189592065,0.5384402066223433,0.6385896180215475,0.5131383571416136,0.5108971371934297
37,664023,ian happ,0.594885598923284,0.5451073771688724,0.553562688625364,0.6410946612830866,0.5348555596645695,0.5454641342203599,0.661283086585913,0.5108345764046174,0.5166176834100344,0.5836698070883805,0.4832394332275712,0.5076357660704071,0.5966801256168686,0.5096544637676493,0.5095091070118349
38,630105,jake cronenworth,0.6364499288087327,0.5779190562744958,0.6026149544324771,0.6796392975794969,0.5835610541086442,0.5855444879616379,0.6967252017085904,0.5099527989444008,0.5424079025549613,0.654485049833887,0.561260846506419,0.5710360544132292,0.6321784527764595,0.5280471958792611,0.5276510757952348
39,666969,adolis garcía,0.562962962962963,0.5164458153269947,0.5383388149933066,0.5906172839506173,0.517391614088658,0.5374316095249996,0.6162962962962963,0.5122637933240918,0.4980505427115306,0.5530864197530864,0.4935210615924207,0.5163126718876957,0.5323456790123456,0.4650503892886536,0.4650470428153713
40,621020,dansby swanson,0.614279299506062,0.5523515632713449,0.5629964826285876,0.647507858105074,0.5548988494270908,0.546763492429816,0.6704086214638527,0.581295016858374,0.5270065153781356,0.5765603951504266,0.5182913340502671,0.5242923096854026,0.5913785361472833,0.520145581847231,0.5155881184637227
41,646240,rafael devers,0.5643939393939394,0.5165927543720531,0.5426499558080161,0.615530303030303,0.526727498993078,0.5431233480503013,0.6425189393939394,0.5530743384653241,0.48594881960042774,0.53125,0.4134044221216424,0.49936141442906923,0.5634469696969697,0.4939359948942062,0.48965257973724463
42,664034,ty france,0.5887265135699373,0.5427830860717249,0.5681051024528805,0.6336116910229646,0.5463441751332113,0.556601645234753,0.6748434237995825,0.60472993289553,0.49715315187860043,0.5782881002087683,0.5346738341569206,0.5585177434818321,0.615866388308977,0.5232067475241575,0.5210095479839533
43,607208,trea turner,0.593836246550138,0.5554157406269046,0.5749570427232303,0.6315547378104875,0.5533091257903011,0.5686390171114428,0.6586936522539099,0.5556080461655741,0.5040799096388455,0.577736890524379,0.5342502854805018,0.5517048178962934,0.5804967801287948,0.5058268789513451,0.5022200439597032
44,457705,andrew mccutchen,0.5975232198142415,0.5280588665859426,0.5229706729578933,0.6723426212590299,0.5441995219131299,0.5407244539039708,0.6800825593395253,0.5157142773949274,0.5272839766720494,0.6599587203302374,0.4690081975036432,0.5222525964429252,0.5877192982456141,0.4955334017224119,0.4917078967240591
45,606192,teoscar hernández,0.5904944791166586,0.5438045990910428,0.5616069851524121,0.6183389342294767,0.5177687534399367,0.5536512208468871,0.6240998559769563,0.5160427463998896,0.5255907405834038,0.600096015362458,0.5204697594254678,0.5466254853768162,0.57081132981277,0.5037615421891268,0.5013668087829609
46,592885,christian yelich,0.6189979123173278,0.5452809560132215,0.5517949458415391,0.675365344467641,0.5522526284800057,0.5552344849250916,0.7019832985386222,0.5886635136164171,0.540528762644434,0.6231732776617954,0.5289312096849927,0.5358878705246679,0.6294363256784968,0.5244984182484183,0.5241676769733006
47,623993,anthony santander,0.574784276126558,0.5236662007431339,0.5456289634142886,0.6236816874400767,0.521808153213444,0.5324285406173062,0.6720997123681688,0.4808191280118991,0.5134346058442295,0.5608820709491851,0.5052129759323014,0.5173674258080787,0.5704697986577181,0.4998972832195596,0.4990509658421649
48,650490,yandy díaz,0.6414300736067298,0.5649764888612342,0.5820029423474871,0.6766561514195584,0.5519477654722958,0.560660827361701,0.704521556256572,0.5062190680871481,0.5339947553456208,0.6519453207150369,0.5314942264933571,0.5421767300994458,0.6445846477392219,0.5303873891746048,0.5377889849105604
49,621566,matt olson,0.6113102349661489,0.5503017811595174,0.5728579190618125,0.642373556352051,0.5329512648402096,0.5462742738818558,0.6881720430107527,0.6316322167666347,0.5349762967565221,0.6344086021505376,0.4884933222450769,0.5207379198670182,0.5989645559538033,0.5235653485931083,0.5223014494044207
