,Player ID,Player,Model,balls,strikes,outs_when_up,release_speed,release_spin_rate,release_extension,release_pos_y,spin_axis,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,release_pos_x,release_pos_z,vx0,vy0,vz0,ax,ay,az,zone_1.0,zone_2.0,zone_3.0,zone_4.0,zone_5.0,zone_6.0,zone_7.0,zone_8.0,zone_9.0,zone_11.0,zone_12.0,zone_13.0,zone_14.0,pitch_name_4-Seam Fastball,pitch_name_Changeup,pitch_name_Curveball,pitch_name_Cutter,pitch_name_Knuckle Curve,pitch_name_Sinker,pitch_name_Slider,pitch_name_Split-Finger,pitch_name_Sweeper,Pitcher Side
33,642715,willy adames,Random Forest,0.019011406844106404,0.08638003314809395,0.007507068343570215,0.013161743199766004,0.009261967436872354,0.006629618796919146,0.008287023496148923,0.017743979721166,0.013259237593838328,0.007994540313931875,0.008677001072438332,0.011991810470897887,0.011211855318319178,0.020571317149263895,0.012966754411621317,0.02642098079360433,0.00974943940723405,0.011309349712391503,0.012966754411621354,-0.000487471970361734,0.004387247733255347,0.0002924831822169738,0.0035097981866042773,0.009359461830944715,0.0005849663644340216,0.0007799551525787077,0.004777225309544682,0.007019596373208518,0.06493126645217895,0.04845471385395339,0.07390075070683433,0.14536414156186014,0.005069708491761693,0.0015599103051574155,0.0002924831822170108,0.000487471970361697,9.749439407232459e-05,0.007702057131714901,0.003802281368821251,0.0010724383347957556,0.000487471970361697,0.00321731500438723
34,642715,willy adames,Neural Network,0.00935781962802662,0.03860100596560996,0.0032518423207392065,0.0035559714586500756,0.005029828050064311,0.0035793660077201527,0.007626622996841692,0.005918820914726819,0.011065621710141516,0.005404140835185367,0.01796701368581115,0.009778921511287808,0.019253713884664837,0.022599134401684328,0.010691308925020414,0.08485202947713177,0.0224353725581939,0.004585331617733002,0.011767458182243474,0.0009357819628026176,0.0010293601590829037,0.0019183530237454117,0.00781377938940222,0.019206924786524728,0.004094046087261605,0.0026201894958474137,0.008281670370803563,0.0044215697742425505,0.016820680781377884,0.01406012399111003,0.048660662065738644,0.07299099309860797,0.007018364721019954,0.003649549654930362,0.00470230436308332,0.0005380746286115067,0.0011229383553631456,0.011954614574804023,0.004000467890981363,0.0011931220025733324,0.0008422037665223536,0.0007954146683821995
35,642715,willy adames,Decision Tree,0.0071170907672808426,0.04786974748951933,0.0,0.0,0.000974943940723394,0.0,0.0,0.0006824607585063832,0.0,0.0,0.0,0.003802281368821251,0.0,0.0020473822755191127,0.0,0.0002924831822169738,0.0,0.0007799551525787077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07643560495271517,0.055084332650872536,0.07692307692307689,0.1388320171590133,0.007214585161353167,0.0,0.0,0.0,-0.0002924831822170478,-0.000487471970361771,-0.0001949887881447232,0.0,0.0,0.0
36,624413,pete alonso,SVM,0.011206077872744524,0.07179487179487176,0.0030389363722696703,0.006552706552706529,0.008736942070275385,0.009021842355175632,0.010541310541310503,0.014150047483380779,0.02022792022792023,0.009306742640075952,0.021272554605887912,0.022886989553656163,0.02469135802469132,0.0564102564102564,0.007977207977207948,0.10246913580246908,0.011111111111111108,0.012440645773979075,0.020417853751187025,0.0003798670465336625,0.0028490028490028387,0.0003798670465336625,0.002279202279202234,0.007692307692307665,0.0026590693257359708,0.003893637226970559,0.000759734093067399,0.002754036087369386,0.043209876543209846,0.03010446343779675,0.04273504273504273,0.06353276353276349,0.004558404558404505,0.003893637226970522,0.007407407407407381,0.0028490028490028387,0.0016144349477682507,0.0071225071225070975,0.006077872744539377,0.0023741690408356866,0.0023741690408356866,0.015764482431149068
37,624413,pete alonso,Random Forest,0.0144349477682811,0.09686609686609686,0.005603038936372299,0.01006647673314339,0.008736942070275422,0.007502374169040871,0.009211775878442538,0.013200379867046586,0.01120607787274456,0.009116809116809121,0.008736942070275422,0.013580246913580249,0.010161443494776804,0.023646723646723673,0.010066476733143426,0.0340930674264008,0.009876543209876557,0.008072174738841401,0.01282051282051285,9.496676163341562e-05,0.00047483380816715215,0.0003798670465336995,0.005033238366571695,0.013865147198480568,0.0019943019943020244,0.0022792022792022712,0.0029439696106363287,0.004463437796771164,0.09363722697056032,0.058499525166191835,0.07397910731244066,0.10674264007597341,0.005603038936372262,0.0035137701804368593,0.00047483380816715215,9.496676163341562e-05,0.0,0.01585944919278252,0.0031339031339031598,-0.0003798670465336995,0.0005698005698005678,0.002849002849002876
38,624413,pete alonso,Neural Network,0.00654056517775754,0.06449407474931632,0.00478577939835918,0.007543299908842305,0.004489516864175025,0.004193254329990914,0.005537830446672753,0.00861440291704647,0.024020054694621696,0.008158614402917052,0.012101185050136732,0.017639015496809483,0.026025524156791248,0.036508659981768464,0.026686417502278938,0.07985414767547858,0.018072014585232443,0.006198723792160443,0.014858705560619878,0.0010711030082042106,0.005218778486782138,0.0003874202370099944,0.015063810391978127,0.014904284412032797,0.011622607110300808,0.005355515041020964,0.012693710118505019,0.0030082041932543158,0.04138559708295351,0.03514129443938012,0.03926618049225161,0.052096627164995434,0.0009571558796718449,0.007611668185961706,0.002711941659070183,-0.00022789425706475351,9.115770282588364e-05,0.004307201458523258,0.003122151321786726,0.0025979945305378395,0.0001823154056517895,0.01132634457611672
39,624413,pete alonso,Decision Tree,0.000759734093067399,0.04036087369420699,0.0,0.0,0.0,0.0,0.0,0.003513770180436785,0.0009496676163342673,0.0,0.0,0.0,0.0,0.006742640075973361,0.0,0.00199430199430195,0.0,0.0004748338081671151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08660968660968656,0.056315289648622945,0.07882241215574544,0.10018993352326679,0.001234567901234514,0.0,0.0,0.0,0.0,0.0046533713200379205,0.0,0.0,0.0,0.0004748338081671151
40,457759,justin turner,SVM,0.011155460034796874,0.0877085252277147,0.006447651212772502,0.0,0.001944529730836179,0.002149217070924192,-0.000307031010132001,0.006549994882816527,0.014532801146249144,0.007982806263432618,0.007880462593388593,0.016170299866953248,0.023027325759901778,0.036127315525534755,0.000409374680176063,0.09497492580083926,0.00788046259338863,0.002558591751100218,0.02159451437928565,0.00204687340088013,0.001637498720704141,-0.001637498720704104,0.002046873400880167,0.002865622761232256,0.001535155050660116,-0.000511718350220014,0.003274997441408282,0.001944529730836179,0.02241326373963774,0.03745778323610686,0.013816395455941044,0.07726947088322589,0.00675468222290454,-0.00010234367004398799,0.003070310101320232,0.00010234367004406202,0.001330467710572103,0.005014839832156411,-0.001842186060792117,0.001842186060792154,0.00225156074096818,0.002251560740968143
41,457759,justin turner,Random Forest,0.01872889161805343,0.11390850475898066,0.00562890185242045,0.009824992324224771,0.00962030498413676,0.007368744243168616,0.008392180943608643,0.014737488486337122,0.011462491044928913,0.008392180943608682,0.009108586633916707,0.010029679664312749,0.011564834714972902,0.01381639545594108,0.009927335994268796,0.02118513969910966,0.009108586633916707,0.007880462593388668,0.008903899293828696,0.000204687340088013,0.001023436700440102,0.001432811380616091,0.00020468734008805,0.011769522055060913,0.00337734111145227,0.000818749360352052,0.00112578037048409,0.004093746801760371,0.05444683246341216,0.07726947088322589,0.030089038992938282,0.15054753863473544,0.005526558182376462,0.000818749360352089,0.00020468734008805,0.000614062020264039,0.00020468734008805,0.006140620202640464,0.008392180943608682,0.0,0.000409374680176063,0.000614062020264039
42,457759,justin turner,Neural Network,0.010584479371316324,0.06944990176817292,0.005550098231827128,0.0059184675834971,0.004862475442043235,0.003143418467583503,0.0032170923379175155,0.0036836935166994155,0.015127701375245616,0.0031679764243615293,0.004936149312377225,0.011321218074656202,0.017436149312377226,0.02929764243614934,0.004764243614931285,0.07814341846758352,0.01092829076620827,0.001890962671905716,0.008128683693516714,0.0005893909626719207,0.007809430255402772,0.001154223968565815,0.010363457760314377,0.02013752455795683,0.0022593320235756663,0.0014243614931237713,0.0047396856581532806,0.0010559921414538208,0.007760314341846786,0.028069744597249535,0.021218074656188635,0.09786345776031438,0.008546168958742651,0.0013752455795677855,-0.00022102161100194805,0.00022102161100199247,4.911591355598599e-05,0.0026277013752455947,0.002259332023575622,2.2204460492503132e-17,0.0007612966601178827,0.001866404715127712
